,danceability,valence,energy,loudness,acousticness,instrumentalness,liveness,major_count,minor_count,mbti
963,0.5684615384615385,0.5343692307692308,0.6755128205128207,-7.10248717948718,0.2419343076923077,0.0526919456410256,0.2372692307692308,19.0,20.0,0
964,0.5251666666666667,0.5086428571428572,0.4371738095238094,-11.106857142857145,0.5119119047619047,0.0175455507142857,0.1608904761904762,40.0,2.0,0
965,0.4723846153846154,0.527076923076923,0.7373846153846155,-7.104384615384616,0.2177462615384615,0.1425123076923077,0.1962461538461538,11.0,2.0,0
966,0.62078,0.404462,0.4567599999999999,-8.4756,0.439838,0.000803479,0.1544819999999999,41.0,9.0,0
967,0.6284400000000001,0.45431,0.505386,-8.9509,0.38373742,0.0175406108,0.1626299999999999,38.0,12.0,0
968,0.4628,0.2463199999999999,0.322068,-10.89026,0.71458,0.0435459966,0.170774,42.0,8.0,0
969,0.66534,0.5845800000000001,0.67384,-5.863479999999999,0.1727438,0.0132386732,0.1638319999999999,36.0,14.0,0
970,0.56188,0.4616200000000001,0.60996,-7.01476,0.32256,0.0342457512,0.177342,37.0,13.0,0
971,0.3469459459459459,0.1430837837837837,0.4619459459459459,-12.770189189189187,0.4339093945945945,0.8357410810810809,0.1275054054054054,18.0,19.0,0
972,0.5282000000000001,0.381954,0.53376,-9.5283,0.4087132560000001,0.3360635858,0.150572,31.0,19.0,0
973,0.6274222222222222,0.5923555555555556,0.6405111111111111,-6.988888888888889,0.1997848666666666,0.1324780022222222,0.1944511111111111,31.0,14.0,0
974,0.5992399999999999,0.397748,0.55834,-8.24824,0.34926676,0.0944342158,0.166546,24.0,26.0,0
975,0.5863793103448276,0.4491379310344827,0.5938620689655173,-6.659689655172415,0.298313724137931,0.0486335686206896,0.1619448275862069,22.0,7.0,0
976,0.5229375,0.6559375000000001,0.821875,-6.411062499999999,0.03904025,0.04677487125,0.1148,14.0,2.0,0
977,0.6444375,0.615875,0.74275,-5.2180625,0.0930283124999999,2.48375e-06,0.1764312499999999,5.0,11.0,0
978,0.5951219512195122,0.560419512195122,0.7366585365853658,-6.3155365853658525,0.1141677463414634,0.0179219151219512,0.204609756097561,26.0,15.0,0
979,0.6256,0.53162,0.59158,-6.647299999999999,0.3415586,0.0169433644,0.157018,37.0,13.0,0
980,0.6581794871794872,0.6360769230769231,0.8003076923076923,-3.770846153846154,0.1513323076923077,4.844897435897436e-05,0.2095307692307692,29.0,10.0,0
981,0.60188,0.397858,0.5394800000000001,-8.08308,0.407813,0.0197427906,0.13747,39.0,11.0,0
982,0.6405600000000001,0.479776,0.6995399999999999,-5.709639999999999,0.2075437279999999,0.0049185643999999,0.18605,31.0,19.0,0
983,0.6776666666666668,0.6205,0.7041666666666666,-5.521,0.2499386666666666,0.0003422191666666,0.2206499999999999,7.0,5.0,0
984,0.56558,0.439624,0.64726,-6.599980000000001,0.21889002,0.0080875604,0.145742,39.0,11.0,0
985,0.5830799999999999,0.4498059999999999,0.60058,-7.024960000000002,0.32932392,0.0441993241999999,0.140308,36.0,14.0,0
986,0.54806,0.45492,0.6047199999999999,-6.901140000000001,0.29534636,0.0642841872,0.189626,26.0,24.0,0
987,0.529,0.4759653846153846,0.6364823076923076,-7.203576923076923,0.2344848461538461,0.1248892769230769,0.2393192307692307,17.0,9.0,0
988,0.5791666666666667,0.4121083333333333,0.6065833333333334,-7.374166666666667,0.2343075416666666,0.0080977120833333,0.1237499999999999,20.0,4.0,0
989,0.63826,0.519568,0.67494,-6.6285,0.16145584,0.0447108152,0.188234,25.0,25.0,0
990,0.54478,0.5452400000000001,0.63202,-7.740279999999999,0.2751144,0.0670843038,0.167076,40.0,10.0,0
991,0.4316122448979592,0.4279306122448979,0.8762244897959184,-5.865020408163264,0.0345231530612244,0.0790796526530612,0.2218897959183673,28.0,21.0,0
992,0.7255555555555555,0.6372222222222222,0.627388888888889,-6.5264444444444445,0.2830944444444445,0.02974715,0.1039944444444444,6.0,12.0,0
993,0.56798,0.616756,0.6659200000000002,-7.6301,0.287071484,0.0343236997999999,0.163952,42.0,8.0,0
994,0.54126,0.41094,0.64776,-6.324180000000001,0.22818982,0.0174991292,0.174564,32.0,18.0,0
995,0.5243,0.347466,0.4356778,-11.41618,0.5142610000000001,0.0652272618,0.122732,28.0,22.0,0
996,0.64494,0.615538,0.6686000000000001,-6.656339999999999,0.18138706,0.0069410814,0.172056,33.0,17.0,0
997,0.6965400000000002,0.5598860000000001,0.60648,-6.050120000000001,0.3278399999999999,0.0008953341999999,0.15335,27.0,23.0,0
998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
999,0.5517799999999999,0.431852,0.4876139999999999,-9.11188,0.4253316,0.0400703468,0.1393619999999999,41.0,9.0,0
1000,0.6030199999999999,0.625142,0.7362199999999999,-7.73254,0.173455728,0.0074874334,0.1982699999999999,30.0,20.0,0
1001,0.6579473684210527,0.6281578947368421,0.7404736842105264,-5.162315789473684,0.0747383157894737,0.0028957089473684,0.2752473684210526,13.0,6.0,0
1002,0.5516842105263158,0.3644894736842105,0.7033157894736842,-5.521842105263158,0.1072235263157894,0.0766543957894736,0.1272315789473684,11.0,8.0,0
1003,0.5608,0.4758759999999999,0.63762,-6.89902,0.212303608,0.098330078,0.168632,30.0,20.0,0
1004,0.5532999999999999,0.3742,0.4857,-7.980499999999999,0.53888215,4.73695e-05,0.1846,20.0,0.0,0
1005,0.615,0.5189130434782608,0.6208260869565219,-5.977521739130435,0.2390017391304348,0.0016379934782608,0.1708217391304347,15.0,8.0,0
1006,0.5486153846153846,0.4667692307692308,0.5898461538461538,-8.730538461538462,0.2793076923076923,0.0130276423076923,0.2449230769230769,10.0,3.0,0
1007,0.4813199999999999,0.355918,0.46694,-9.43804,0.38094944,0.0922883828,0.146244,42.0,8.0,0
1008,0.5725,0.436454,0.602058,-8.2422,0.2557686686,0.1449342942,0.151938,29.0,21.0,0
1009,0.6411142857142857,0.499,0.6324857142857144,-7.3292,0.2206503714285714,0.0743423668571428,0.1550942857142856,29.0,6.0,0
1010,0.5732400000000001,0.455608,0.636724,-7.33994,0.22848728,0.038365202,0.192216,34.0,16.0,0
1011,0.6552142857142857,0.5227857142857142,0.7044285714285715,-6.388642857142856,0.1296913142857143,0.0477948214285714,0.12565,10.0,4.0,0
1012,0.533157894736842,0.6258421052631578,0.8282105263157895,-4.400999999999999,0.0366607368421052,1.4734736842105263e-05,0.1926,16.0,3.0,0
1013,0.685,0.517628,0.6281399999999999,-6.599680000000002,0.2952367999999999,0.046253958,0.1771059999999999,27.0,23.0,0
1014,0.6182799999999999,0.4936199999999999,0.5690000000000001,-6.157380000000002,0.4779789999999999,0.0138409046,0.17969,43.0,7.0,0
1015,0.5273599999999999,0.4651659999999999,0.6218480000000001,-7.37936,0.2722926,0.0591760583999999,0.165044,45.0,5.0,0
1016,0.7147307692307692,0.7873461538461538,0.803,-7.6458076923076925,0.1657584230769231,0.0011017,0.1574346153846154,8.0,18.0,0
1017,0.7095600000000001,0.6046,0.6980200000000001,-5.525560000000001,0.10690717,0.0008691743999999,0.2055619999999999,33.0,17.0,0
1018,0.64708,0.50336,0.6627399999999999,-7.217859999999999,0.16863266,0.0640943806,0.160926,26.0,24.0,0
1019,0.5427647058823529,0.4033441176470588,0.5535882352941176,-8.644058823529413,0.3330679411764705,0.0381794879411764,0.1482411764705882,27.0,7.0,0
1020,0.58276,0.4465400000000001,0.6018800000000001,-7.10768,0.3039022,0.0012664946,0.153078,41.0,9.0,0
1021,0.6487,0.4558399999999999,0.5992799999999999,-6.968999999999999,0.2830876,0.0190406172,0.196584,20.0,30.0,0
1022,0.61102,0.4316579999999999,0.46592,-8.99714,0.4313762,0.0123103043999999,0.175976,47.0,3.0,0
1023,0.6373,0.6950400000000001,0.7847,-6.061239999999999,0.153848012,0.001733038,0.14935,22.0,28.0,0
1024,0.5723225806451612,0.5972580645161291,0.8016451612903227,-4.901935483870968,0.1933171709677419,0.0071273067741935,0.2090838709677419,17.0,14.0,0
1025,0.4591785714285714,0.3075964285714286,0.5674285714285714,-9.467785714285714,0.2454159642857142,0.158849425,0.2178071428571428,14.0,14.0,0
1026,0.548138888888889,0.3832555555555555,0.6210555555555555,-6.562333333333333,0.1686843055555555,0.0146051508333333,0.1818555555555555,24.0,12.0,0
1027,0.5920769230769231,0.392,0.6028461538461539,-6.9969230769230775,0.2666107692307692,0.0075183992307692,0.2132846153846154,8.0,5.0,0
1028,0.5576599999999999,0.532708,0.696348,-5.60408,0.21463538,0.003914211,0.1618699999999999,46.0,4.0,0
1029,0.5767234042553191,0.4786297872340425,0.5952765957446808,-7.350999999999999,0.2855312765957446,0.0002352129787234,0.1353446808510638,36.0,11.0,0
1030,0.58694,0.436384,0.61582,-7.39776,0.25216118,0.0424607702,0.159158,33.0,17.0,0
1031,0.6672999999999999,0.57186,0.7186600000000002,-4.53096,0.0738395579999999,0.000221468,0.1592,28.0,22.0,0
1032,0.6748666666666666,0.6429000000000001,0.6845333333333332,-6.131633333333334,0.1032513333333333,0.0004828956666666,0.1800133333333333,19.0,11.0,0
1033,0.58642,0.481358,0.5603400000000001,-7.780420000000001,0.3708774000000001,0.0265793204,0.170686,43.0,7.0,0
1034,0.5724444444444444,0.3913888888888889,0.6972777777777779,-5.863666666666666,0.1208111666666666,0.0148838794444444,0.2049833333333333,12.0,6.0,0
1035,0.6312926829268294,0.5419756097560975,0.6882439024390243,-5.227439024390244,0.2249924634146342,0.0260521695121951,0.1961414634146341,31.0,10.0,0
1036,0.55996,0.451338,0.63276,-6.7094,0.1945383879999999,0.042001968,0.1670379999999999,32.0,18.0,0
1037,0.51464,0.494198,0.5961,-7.94888,0.30683874,0.039692032,0.195924,35.0,15.0,0
1038,0.6301599999999999,0.46433,0.6329,-6.219679999999999,0.2133948,9.983000000000004e-05,0.165356,29.0,21.0,0
1039,0.58662,0.47972,0.6675999999999999,-6.049760000000001,0.20810494,0.0243657318,0.131356,32.0,18.0,0
1040,0.5614736842105262,0.493578947368421,0.6581578947368422,-5.938421052631579,0.2283118421052631,0.0419111057894736,0.1481842105263158,13.0,6.0,0
1041,0.5523333333333333,0.5322555555555555,0.7325555555555555,-6.957814814814815,0.2325127888888889,0.0701131111111111,0.1844185185185185,20.0,7.0,0
1042,0.6183333333333333,0.6313333333333333,0.7796666666666666,-5.464484848484847,0.1378370303030302,0.019235263030303,0.1673727272727272,24.0,9.0,0
1043,0.5925,0.52752,0.71846,-5.38808,0.1617764,0.0053291307999999,0.174418,39.0,11.0,0
1044,0.5705,0.4150833333333333,0.6044166666666667,-6.359083333333333,0.2562325,8.390000000000002e-05,0.1618916666666666,8.0,4.0,0
1045,0.6015600000000001,0.48347,0.6684,-6.299819999999999,0.2176086,0.0104940982,0.2265579999999999,32.0,18.0,0
1046,0.6103636363636364,0.5883636363636363,0.6764545454545455,-6.785090909090909,0.2561899090909091,0.0065552454545454,0.1715818181818182,9.0,2.0,0
1047,0.6325400000000001,0.4775979999999999,0.5711200000000001,-6.9332400000000005,0.2721762399999999,0.0158279074,0.1617019999999999,29.0,21.0,0
1048,0.6379722222222223,0.4445722222222222,0.5504166666666667,-8.407972222222224,0.3293124999999999,0.0181159863888888,0.1473222222222222,18.0,18.0,0
1049,0.6578799999999998,0.56142,0.7422799999999999,-4.9507200000000005,0.1249456,6.23666e-05,0.174196,23.0,27.0,0
1050,0.6385555555555555,0.6041666666666666,0.6868888888888889,-6.401166666666666,0.1476175555555555,0.1279556888888889,0.1736888888888889,9.0,9.0,0
1051,0.61712,0.4078719999999999,0.412752,-10.431399999999998,0.5591579999999999,0.0117097004,0.176534,42.0,8.0,0
1052,0.61712,0.4078719999999999,0.412752,-10.431399999999998,0.5591579999999999,0.0117097004,0.176534,42.0,8.0,0
1053,0.54344,0.427758,0.6370359999999999,-7.007020000000001,0.253417466,0.0455728636,0.209868,29.0,21.0,0
1054,0.5848823529411763,0.3607058823529411,0.585764705882353,-7.496823529411764,0.2504324117647059,0.0102414682352941,0.1200588235294117,15.0,2.0,0
1055,0.4796956521739131,0.4224695652173912,0.5490434782608695,-7.773826086956522,0.4420282608695652,0.1179323008695652,0.1602434782608695,12.0,11.0,0
1056,0.5989599999999999,0.59944,0.7322,-5.762260000000002,0.11049206,0.0033094426,0.2068379999999999,40.0,10.0,0
1057,0.58634,0.444068,0.66204,-6.315840000000001,0.1848109399999999,0.0192583322,0.1460499999999999,33.0,17.0,0
1058,0.6075,0.4987727272727273,0.7125909090909093,-5.857727272727274,0.1527587272727273,0.0450599695454545,0.1548636363636363,13.0,9.0,0
1059,0.61664,0.6582199999999999,0.6971420000000002,-6.507459999999998,0.2439948106,0.0243610616,0.17271,33.0,17.0,0
1060,0.7965555555555556,0.5558333333333334,0.6386666666666666,-6.659222222222223,0.1024944444444444,0.0147506638888888,0.2112277777777778,12.0,6.0,0
1061,0.6183333333333333,0.4638333333333333,0.6456666666666667,-6.308458333333334,0.17403425,0.0043609758333333,0.1890583333333333,20.0,4.0,0
1062,0.5308222222222221,0.43562,0.6347111111111111,-6.619488888888887,0.2533950666666666,0.0448688053333333,0.2000333333333333,29.0,16.0,0
1063,0.54196,0.4164,0.56036,-9.60456,0.393869794,0.2297142187999999,0.1717839999999999,33.0,17.0,0
1064,0.51674,0.394962,0.4853159999999999,-9.18918,0.38421346,0.0447120522,0.163314,37.0,13.0,0
1065,0.6041666666666666,0.4955145833333333,0.6327083333333333,-6.706270833333334,0.1796872916666666,0.0507985183333333,0.1551479166666666,31.0,17.0,0
1066,0.5682962962962963,0.5419074074074074,0.5707407407407408,-7.821074074074074,0.3243862962962963,0.0744674125925925,0.1849185185185185,17.0,10.0,0
1067,0.548232558139535,0.3504813953488372,0.6329093023255814,-9.055116279069768,0.2453255116279069,0.3842362488372093,0.2250674418604651,15.0,28.0,0
1068,0.6580238095238095,0.5241904761904761,0.4524047619047619,-8.894619047619049,0.4685253333333333,0.0007358,0.1646571428571428,32.0,10.0,0
1069,0.56564,0.411244,0.5677399999999999,-6.895499999999999,0.321931,0.0071433847999999,0.15219,33.0,17.0,0
1070,0.6177800000000001,0.4734,0.78616,-4.758660000000001,0.0775436096,0.0163211694,0.212612,24.0,26.0,0
1071,0.549425,0.442225,0.6946999999999999,-7.706100000000001,0.1077704875,0.0167677795,0.16559,30.0,10.0,0
1072,0.57471875,0.438,0.64559375,-7.2048125,0.22917638125,0.0040343553125,0.190190625,17.0,15.0,0
1073,0.6213829787234042,0.5076170212765958,0.6910212765957447,-5.083744680851064,0.1952977021276596,0.0008977361702127,0.1535212765957447,30.0,17.0,0
1074,0.5795263157894737,0.4050157894736842,0.5112631578947369,-8.15857894736842,0.4178747368421053,0.0154465005263157,0.1635684210526316,15.0,4.0,0
1075,0.54326,0.391282,0.49302,-9.52874,0.4581157,0.046245549,0.16864,34.0,16.0,0
1076,0.53696,0.4593160000000001,0.6143000000000001,-6.94462,0.28002054,0.030190635,0.170686,44.0,6.0,0
1077,0.5147200000000001,0.32376,0.352276,-10.652359999999998,0.70434,0.022122792,0.132348,24.0,1.0,0
1078,0.5818,0.4235274999999999,0.6040000000000001,-7.7387,0.27759225,0.02633946875,0.1472175,26.0,14.0,0
1079,0.2878727272727273,0.1265727272727273,0.313425,-16.34870454545455,0.6438984090909089,0.8278590909090908,0.1304136363636363,16.0,28.0,0
1080,0.24553,0.138544,0.1053487999999999,-22.35654,0.91266,0.75524538,0.12115,29.0,21.0,0
1081,0.5959130434782608,0.5228826086956522,0.7305217391304346,-5.931173913043478,0.1659310434782609,0.0322311439130434,0.209,11.0,12.0,0
1082,0.541,0.3514621621621621,0.3551270270270271,-11.825432432432436,0.6160570270270269,0.0488493583783783,0.1555783783783784,32.0,5.0,0
1083,0.6011799999999999,0.47602,0.6406337999999999,-9.58168,0.211388436,0.3112064992,0.167448,24.0,26.0,0
1084,0.6316341463414634,0.4872219512195122,0.5925365853658536,-6.362024390243903,0.3536512195121951,0.0309660180487804,0.1604292682926829,30.0,11.0,0
1085,0.5860600000000001,0.298606,0.254678,-13.945780000000005,0.7581385999999999,0.0402227968,0.13152,41.0,9.0,0
1086,0.5755555555555555,0.5311111111111111,0.7205555555555556,-6.39911111111111,0.1519794074074074,0.0024173444444444,0.2158814814814814,19.0,8.0,0
1087,0.6655000000000001,0.4558428571428571,0.4597142857142858,-10.523714285714286,0.4260664285714286,0.0683117607142857,0.1421214285714285,9.0,5.0,0
1088,0.6647391304347825,0.5562608695652174,0.7575652173913043,-5.539347826086957,0.1217078260869565,0.1702935939130434,0.1886608695652173,9.0,14.0,0
1089,0.5129,0.340056,0.4180668,-10.906299999999998,0.5545306,0.1707464226,0.144418,42.0,8.0,0
1090,0.60438,0.361356,0.4311399999999999,-9.22178,0.430372,0.035480998,0.143298,23.0,27.0,0
1091,0.5282,0.45352,0.55648,-8.732899999999999,0.399777038,0.0244813151999999,0.19851,40.0,10.0,0
1092,0.5382439024390244,0.4988487804878049,0.5429170731707317,-8.650170731707316,0.3926929853658537,0.0614361470731707,0.157880487804878,29.0,12.0,0
1093,0.60112,0.50764,0.6279600000000001,-6.549700000000001,0.2671043999999999,0.0054220652,0.2324859999999999,43.0,7.0,0
1094,0.5885833333333333,0.4489666666666667,0.4136999999999999,-9.255166666666668,0.6611166666666667,0.0168783975,0.1659875,20.0,4.0,0
1095,0.5644042553191488,0.430927659574468,0.6889574468085108,-6.496936170212765,0.1806927489361702,0.094748424680851,0.1926021276595745,39.0,8.0,0
1096,0.6251000000000001,0.4145459999999999,0.47034,-8.31256,0.40336,0.0851673442,0.144584,34.0,16.0,0
1097,0.5438125,0.393121875,0.5239875,-8.859937500000001,0.4641679687499999,0.0903794125,0.15465,24.0,8.0,0
1098,0.5802600000000001,0.50756,0.6564,-6.8032,0.22577046,0.0094364918,0.150214,32.0,18.0,0
1099,0.68314,0.6005199999999999,0.72724,-4.93494,0.137135,5.675e-06,0.1563,35.0,15.0,0
1100,0.7210000000000001,0.391654,0.6013200000000001,-7.09216,0.1709851999999999,0.003712167,0.191572,21.0,29.0,0
1101,0.6640689655172414,0.5731724137931035,0.643655172413793,-6.2633793103448285,0.2066606206896551,0.0092745686206896,0.1761793103448276,18.0,11.0,0
1102,0.58252,0.5067200000000001,0.62252,-7.346500000000001,0.2156737,0.0126527773999999,0.177476,35.0,15.0,0
1103,0.6553225806451612,0.5867258064516128,0.673258064516129,-6.092677419354838,0.3252677419354839,0.0050356912903225,0.1849032258064516,17.0,14.0,0
1104,0.65986,0.5645,0.6661,-5.606740000000001,0.2309913,0.0003483348,0.165952,21.0,29.0,0
1105,0.6039629629629629,0.3061444444444444,0.528074074074074,-8.432,0.3400844444444444,0.0064722118518518,0.1523962962962963,21.0,6.0,0
1106,0.6004,0.5339820000000001,0.6713199999999999,-6.22304,0.24411426,0.0465454805999999,0.18616,27.0,23.0,0
1107,0.58,0.474111111111111,0.6525555555555553,-6.373277777777777,0.2064243333333333,0.0453587022222222,0.1786055555555555,12.0,6.0,0
1108,0.6004,0.5339820000000001,0.6713199999999999,-6.22304,0.24411426,0.0465454805999999,0.18616,27.0,23.0,0
1109,0.4923877551020408,0.4797755102040816,0.8395918367346938,-4.434020408163266,0.1005417306122449,0.0637483602040816,0.1842755102040816,36.0,13.0,0
1110,0.60336,0.489288,0.60222,-6.874840000000001,0.30709658,0.0131532076,0.14684,34.0,16.0,0
1111,0.59804,0.4848999999999999,0.6297999999999999,-6.8904,0.28183284,0.0163344906,0.120112,40.0,10.0,0
1112,0.6164999999999999,0.52908,0.6759000000000001,-6.356220000000002,0.21249102,0.0197683922,0.149808,35.0,15.0,0
1113,0.5469090909090908,0.3278181818181818,0.3654545454545455,-8.982727272727272,0.6935454545454545,0.0165296727272727,0.1344454545454545,10.0,1.0,0
1114,0.6571851851851853,0.5489999999999999,0.8174074074074075,-3.856407407407408,0.0928511851851851,0.0007322974074074,0.2218518518518518,14.0,13.0,0
1115,0.5158421052631579,0.4321,0.6048947368421053,-7.67663157894737,0.2337201489473684,0.048197837368421,0.2096473684210526,12.0,7.0,0
1116,0.5448,0.339894,0.6088020000000001,-7.99642,0.32199386,0.1220974938,0.1819679999999999,23.0,27.0,0
1117,0.6297857142857143,0.5716071428571429,0.6614285714285716,-5.734928571428573,0.2239422142857143,0.0008351967857142,0.1722214285714285,23.0,5.0,0
1118,0.5578599999999999,0.409714,0.50986,-8.48154,0.4301738,0.0321480424,0.13594,43.0,7.0,0
1119,0.63408,0.52046,0.71006,-5.798940000000001,0.1426323199999999,0.0481923869999999,0.187628,20.0,30.0,0
1120,0.48536,0.383354,0.510784,-7.640479999999999,0.5586655400000001,0.1355155095999999,0.185726,44.0,6.0,0
1121,0.5512857142857143,0.4724761904761905,0.4809904761904762,-8.610523809523809,0.4977913333333333,0.0012900752380952,0.1382999999999999,17.0,4.0,0
1122,0.6494651162790698,0.5171860465116278,0.472,-8.657232558139535,0.4044644186046511,0.0478881202325581,0.1418325581395348,32.0,11.0,0
1123,0.63572,0.4376239999999999,0.57842,-7.153420000000001,0.3149639999999999,0.0192755118,0.147622,39.0,11.0,0
1124,0.7051999999999998,0.63365,0.7903500000000001,-3.5063000000000004,0.125316,0.000233109,0.190375,13.0,7.0,0
1125,0.67438,0.5205599999999999,0.6572800000000001,-7.475060000000001,0.23425566,0.1599878292,0.16892,19.0,31.0,0
1126,0.5856999999999999,0.4791879999999999,0.72322,-5.96738,0.095323014,0.0858108512,0.193438,29.0,21.0,0
1127,0.6570999999999999,0.7425400000000001,0.80094,-5.820119999999999,0.08976788,0.0409441232,0.2105139999999999,36.0,14.0,0
1128,0.5098636363636362,0.4340227272727273,0.6068363636363636,-8.838181818181818,0.3337981818181819,0.0861297554545454,0.2169818181818182,14.0,8.0,0
1129,0.5760000000000001,0.4750799999999999,0.6856800000000001,-5.7178,0.18720528,0.0231663755999999,0.1973,8.0,17.0,0
1130,0.6209800000000001,0.58764,0.57536,-7.72798,0.442944,0.0273942642,0.167074,42.0,8.0,0
1131,0.55976,0.423102,0.487052,-9.50722,0.540674,0.0059786755999999,0.172766,45.0,5.0,0
1132,0.5598399999999999,0.43006,0.60078,-7.10246,0.245004768,0.0174101194,0.170136,30.0,20.0,0
1133,0.6490833333333335,0.5512777777777778,0.6880555555555556,-5.622611111111111,0.1466625,0.0013788991666666,0.1626916666666666,25.0,11.0,0
1134,0.6639200000000001,0.4431599999999999,0.64408,-6.6340200000000005,0.16294756,0.0179653709999999,0.165252,32.0,18.0,0
1135,0.5856800000000001,0.485296,0.60764,-7.008639999999999,0.23675084,0.033418087,0.192612,38.0,12.0,0
1136,0.61016,0.53838,0.68588,-6.514060000000001,0.2008211999999999,0.0229457373999999,0.1834119999999999,30.0,20.0,0
1137,0.47948,0.2346099999999999,0.5079800000000001,-8.41042,0.44448984,0.0138396546,0.141978,26.0,24.0,0
1138,0.6284358974358975,0.5353333333333332,0.542128205128205,-8.009512820512821,0.3951376923076923,0.0456854487179487,0.1664820512820512,34.0,5.0,0
1139,0.5980000000000001,0.5195454545454545,0.669939393939394,-5.4502424242424246,0.2275266666666666,0.0097249484848484,0.1582272727272727,25.0,8.0,0
1140,0.5585,0.53470625,0.72275,-5.5346875,0.1755116874999999,0.0026255012499999,0.22528125,11.0,5.0,0
1141,0.4928,0.3679459999999999,0.546,-8.89104,0.348358534,0.2584235806,0.15586,37.0,13.0,0
1142,0.62,0.512896,0.6629400000000001,-6.29166,0.1679496,0.0203421449999999,0.1719719999999999,32.0,18.0,0
1143,0.5104200000000001,0.343616,0.5196000000000001,-7.89104,0.4371271399999999,0.0431842956,0.146412,46.0,4.0,0
1144,0.6245813953488373,0.51,0.6315348837209303,-6.689488372093024,0.2159278837209302,0.0006401162790697,0.1787186046511628,29.0,14.0,0
1145,0.5767000000000001,0.44765,0.6149500000000001,-6.61165,0.191821,0.1921678505,0.229755,8.0,12.0,0
1146,0.5332444444444445,0.3333311111111111,0.6389777777777778,-6.594377777777777,0.267108,0.0620467182222222,0.1522866666666666,27.0,18.0,0
1147,0.5853799999999999,0.5406400000000001,0.70706,-6.254599999999999,0.12754682,0.01190277,0.2234999999999999,25.0,25.0,0
1148,0.558142857142857,0.4115714285714285,0.6845238095238095,-6.202666666666668,0.1581461904761905,0.0107931352380952,0.1687857142857143,13.0,8.0,0
1149,0.4802,0.296942,0.3201224,-12.034319999999996,0.70399,0.1009266416,0.140998,45.0,5.0,0
1150,0.63434,0.41426,0.57198,-7.0038800000000005,0.2671729,0.0532020072,0.1986279999999999,33.0,17.0,0
1151,0.5328181818181817,0.4069954545454545,0.6785454545454546,-5.962227272727273,0.1127440909090909,0.0258536468181818,0.1646136363636363,8.0,14.0,0
1152,0.5930599999999999,0.533324,0.6501907999999998,-8.11466,0.20475508,0.0476031802,0.1824659999999999,33.0,17.0,0
1153,0.6142,0.5467666666666666,0.317,-11.294100000000002,0.8226666666666665,0.0028114756666666,0.1714766666666666,24.0,6.0,0
1154,0.5771999999999999,0.447752,0.62626,-6.68414,0.2389772399999999,0.0387852664,0.1678359999999999,39.0,11.0,0
1155,0.6100869565217392,0.4707869565217392,0.5501173913043478,-8.208260869565219,0.3799665217391304,0.0007290986956521,0.1766695652173913,18.0,5.0,0
1156,0.5334727272727272,0.4225568181818181,0.6167045454545456,-6.948568181818183,0.2507875,0.0553696879545454,0.1364590909090909,34.0,10.0,0
1157,0.5547,0.453112,0.58392,-7.83102,0.3753302699999999,0.0181042268,0.173718,43.0,7.0,0
1158,0.4748399999999999,0.455284,0.7231799999999999,-7.806199999999999,0.10076206,0.107627685,0.187762,37.0,13.0,0
1159,0.5657368421052632,0.4072105263157894,0.7054736842105264,-6.217789473684211,0.1246231578947368,0.0113029389473684,0.1837105263157894,13.0,6.0,0
1160,0.582,0.5213888888888889,0.6404444444444445,-7.963666666666667,0.2288661111111111,0.0394780016666666,0.1811555555555555,11.0,7.0,0
1161,0.5894166666666667,0.4737208333333333,0.6001249999999999,-6.768875,0.3288979166666667,0.0409291358333333,0.1572291666666666,20.0,4.0,0
1162,0.54116,0.518908,0.6503319999999999,-7.70724,0.2253892589999999,0.0778888192,0.142626,27.0,23.0,0
1163,0.5860799999999999,0.4669099999999999,0.624726,-6.7816600000000005,0.22012474,0.0206098948,0.153476,33.0,17.0,0
1164,0.4973600000000001,0.344278,0.59732,-8.13092,0.256553308,0.0705243419999999,0.156448,27.0,23.0,0
1165,0.6146799999999999,0.56055,0.72026,-6.55234,0.1436164,0.0713644299999999,0.1865559999999999,34.0,16.0,0
1166,0.67376,0.4602800000000001,0.5098599999999999,-7.51178,0.344117986,0.0196618223999999,0.1704959999999999,34.0,16.0,0
1167,0.5318571428571429,0.5748761904761904,0.7351666666666667,-5.541047619047618,0.1261094626190476,0.3096763761904762,0.1480309523809523,23.0,19.0,0
1168,0.5737021276595744,0.520236170212766,0.6099765957446809,-8.47463829787234,0.3346518085106383,0.097117084893617,0.175468085106383,34.0,13.0,0
1169,0.628625,0.522875,0.6406875000000001,-6.48796875,0.2344976875,0.0250646321874999,0.173084375,26.0,6.0,0
1170,0.7009600000000001,0.456988,0.62602,-6.598860000000001,0.18181024,0.0408742742,0.199816,24.0,26.0,0
1171,0.252086956521739,0.1681521739130435,0.1870391304347826,-19.053,0.8787826086956521,0.7698391304347824,0.1746478260869565,16.0,7.0,0
1172,0.2901959999999999,0.120074,0.1657724,-19.93418,0.9177,0.8810000000000001,0.133434,33.0,17.0,0
1173,0.5920476190476192,0.571952380952381,0.7082380952380951,-7.452142857142857,0.1444687619047619,0.1898593061904762,0.217295238095238,12.0,9.0,0
1174,0.5882564102564103,0.5747820512820513,0.6870435897435897,-6.790871794871795,0.1913578974358974,0.0960765076923076,0.1849666666666666,29.0,10.0,0
